0.542920,0.534380
0.543336,0.534631
0.543753,0.534881
0.544170,0.535128
0.544586,0.535375
0.545003,0.535619
0.545420,0.535862
0.545837,0.536103
0.546253,0.536343
0.546670,0.536581
0.547087,0.536818
0.547503,0.537053
0.547920,0.537286
0.548337,0.537518
0.548753,0.537748
0.549170,0.537977
0.549587,0.538204
0.550004,0.538429
0.550420,0.538653
0.550837,0.538875
0.551254,0.539096
0.551670,0.539315
0.552087,0.539533
0.552504,0.539748
0.552920,0.539963
0.553337,0.540175
0.553754,0.540386
0.554170,0.540596
0.554587,0.540804
0.555004,0.541010
0.555421,0.541215
0.555837,0.541418
0.556254,0.541619
0.556671,0.541819
0.557087,0.542018
0.557504,0.542214
0.557921,0.542409
0.558337,0.542603
0.558754,0.542795
0.559171,0.542985
0.559588,0.543174
0.560004,0.543361
0.560421,0.543547
0.560838,0.543731
0.561254,0.543913
0.561671,0.544094
0.562088,0.544273
0.562504,0.544451
0.562921,0.544627
0.563338,0.544801
0.563754,0.544974
0.564171,0.545145
0.564588,0.545315
0.565005,0.545483
0.565421,0.545649
0.565838,0.545814
0.566255,0.545977
0.566671,0.546139
0.567088,0.546299
0.567505,0.546458
0.567921,0.546615
0.568338,0.546770
0.568755,0.546924
0.569172,0.547076
0.569588,0.547226
0.570005,0.547375
0.570422,0.547522
0.570838,0.547668
0.571255,0.547812
0.571672,0.547955
0.572088,0.548096
0.572505,0.548235
0.572922,0.548373
0.573339,0.548509
0.573755,0.548644
0.574172,0.548777
0.574589,0.548908
0.575005,0.549038
0.575422,0.549166
0.575839,0.549293
0.576255,0.549418
0.576672,0.549541
0.577089,0.549663
0.577505,0.549783
0.577922,0.549902
0.578339,0.550019
0.578756,0.550134
0.579172,0.550248
0.579589,0.550360
0.580006,0.550471
0.580422,0.550580
0.580839,0.550687
0.581256,0.550793
0.581672,0.550898
0.582089,0.551000
0.582506,0.551101
0.582923,0.551201
0.583339,0.551299
0.583756,0.551395
0.584173,0.551490
0.584589,0.551583
0.585006,0.551675
0.585423,0.551765
0.585839,0.551853
0.586256,0.551940
0.586673,0.552025
0.587089,0.552108
0.587506,0.552190
0.587923,0.552271
0.588340,0.552350
0.588756,0.552427
0.589173,0.552502
0.589590,0.552576
0.590006,0.552649
0.590423,0.552720
0.590840,0.552789
0.591256,0.552856
0.591673,0.552922
0.592090,0.552987
0.592507,0.553050
0.592923,0.553111
0.593340,0.553171
0.593757,0.553229
0.594173,0.553285
0.594590,0.553340
0.595007,0.553393
0.595423,0.553445
0.595840,0.553495
0.596257,0.553544
0.596673,0.553591
0.597090,0.553636
0.597507,0.553680
0.597924,0.553722
0.598340,0.553762
0.598757,0.553801
0.599174,0.553839
0.599590,0.553874
0.600007,0.553909
0.600424,0.553941
0.600840,0.553972
0.601257,0.554002
0.601674,0.554029
0.602091,0.554056
0.602507,0.554080
0.602924,0.554103
0.603341,0.554125
0.603757,0.554144
0.604174,0.554163
0.604591,0.554179
0.605007,0.554194
0.605424,0.554208
0.605841,0.554220
0.606257,0.554230
0.606674,0.554239
0.607091,0.554246
0.607508,0.554251
0.607924,0.554255
0.608341,0.554257
0.608758,0.554258
0.609174,0.554257
0.609591,0.554255
0.610008,0.554250
0.610424,0.554245
0.610841,0.554238
0.611258,0.554229
0.611675,0.554218
0.612091,0.554206
0.612508,0.554193
0.612925,0.554177
0.613341,0.554160
0.613758,0.554142
0.614175,0.554122
0.614591,0.554100
0.615008,0.554077
0.615425,0.554052
0.615842,0.554026
0.616258,0.553998
0.616675,0.553968
0.617092,0.553937
0.617508,0.553904
0.617925,0.553870
0.618342,0.553834
0.618758,0.553797
0.619175,0.553757
0.619592,0.553717
0.620008,0.553674
0.620425,0.553630
0.620842,0.553585
0.621259,0.553538
0.621675,0.553489
0.622092,0.553439
0.622509,0.553387
0.622925,0.553333
0.623342,0.553278
0.623759,0.553222
0.624175,0.553163
0.624592,0.553104
0.625009,0.553042
0.625426,0.552979
0.625842,0.552914
0.626259,0.552848
0.626676,0.552780
0.627092,0.552711
0.627509,0.552640
0.627926,0.552567
0.628342,0.552493
0.628759,0.552417
0.629176,0.552340
0.629592,0.552261
0.630009,0.552180
0.630426,0.552098
0.630843,0.552014
0.631259,0.551929
0.631676,0.551842
0.632093,0.551753
0.632509,0.551663
0.632926,0.551572
0.633343,0.551478
0.633759,0.551383
0.634176,0.551287
0.634593,0.551189
0.635010,0.551089
0.635426,0.550988
0.635843,0.550885
0.636260,0.550780
0.636676,0.550674
0.637093,0.550566
0.637510,0.550457
0.637926,0.550346
0.638343,0.550234
0.638760,0.550120
0.639176,0.550004
0.639593,0.549887
0.640010,0.549768
0.640427,0.549648
0.640843,0.549526
0.641260,0.549402
0.641677,0.549277
0.642093,0.549150
0.642510,0.549022
0.642927,0.548892
0.643343,0.548760
0.643760,0.548627
0.644177,0.548492
0.644594,0.548356
0.645010,0.548218
0.645427,0.548078
0.645844,0.547937
0.646260,0.547794
0.646677,0.547650
0.647094,0.547504
0.647510,0.547357
0.647927,0.547207
0.648344,0.547057
0.648760,0.546904
0.649177,0.546751
0.649594,0.546595
0.650011,0.546438
0.650427,0.546279
0.650844,0.546119
0.651261,0.545957
0.651677,0.545794
0.652094,0.545629
0.652511,0.545462
0.652927,0.545294
0.653344,0.545124
0.653761,0.544953
0.654178,0.544779
0.654594,0.544605
0.655011,0.544429
0.655428,0.544251
0.655844,0.544071
0.656261,0.543890
0.656678,0.543708
0.657094,0.543524
0.657511,0.543338
0.657928,0.543151
0.658345,0.542962
0.658761,0.542771
0.659178,0.542579
0.659595,0.542385
0.660011,0.542190
0.660428,0.541993
0.660845,0.541794
0.661261,0.541594
0.661678,0.541393
0.662095,0.541189
0.662511,0.540984
0.662928,0.540778
0.663345,0.540570
0.663762,0.540360
0.664178,0.540149
0.664595,0.539936
0.665012,0.539721
0.665428,0.539505
0.665845,0.539288
0.666262,0.539069
0.666678,0.538848
0.667095,0.538625
0.667512,0.538401
0.667929,0.538176
0.668345,0.537948
0.668762,0.537720
0.669179,0.537489
0.669595,0.537257
0.670012,0.537024
0.670429,0.536788
0.670845,0.536552
0.671262,0.536313
0.671679,0.536073
0.672095,0.535832
0.672512,0.535589
0.672929,0.535344
0.673346,0.535098
0.673762,0.534850
0.674179,0.534600
0.674596,0.534349
0.675012,0.534096
0.675429,0.533842
0.675846,0.533586
0.676262,0.533329
0.676679,0.533070
0.677096,0.532809
0.677513,0.532547
0.677929,0.532283
0.678346,0.532017
0.678763,0.531750
0.679179,0.531482
0.679596,0.531211
0.680013,0.530940
0.680429,0.530666
0.680846,0.530391
0.681263,0.530114
0.681679,0.529836
0.682096,0.529556
0.682513,0.529275
0.682930,0.528992
0.683346,0.528707
0.683763,0.528421
0.684180,0.528134
0.684596,0.527844
0.685013,0.527553
0.685430,0.527261
0.685846,0.526967
0.686263,0.526671
0.686680,0.526373
0.687097,0.526075
0.687513,0.525774
0.687930,0.525472
0.688347,0.525168
0.688763,0.524863
0.689180,0.524556
0.689597,0.524247
0.690013,0.523937
0.690430,0.523626
0.690847,0.523312
0.691263,0.522998
0.691680,0.522681
0.692097,0.522363
0.692514,0.522043
0.692930,0.521722
0.693347,0.521399
0.693764,0.521075
0.694180,0.520749
0.694597,0.520421
0.695014,0.520092
0.695430,0.519761
0.695847,0.519429
0.696264,0.519095
0.696681,0.518759
0.697097,0.518422
0.697514,0.518083
0.697931,0.517743
0.698347,0.517401
0.698764,0.517057
0.699181,0.516712
0.699597,0.516366
0.700014,0.516017
0.700431,0.515667
0.700848,0.515316
0.701264,0.514963
0.701681,0.514608
0.702098,0.514252
0.702514,0.513894
0.702931,0.513534
0.703348,0.513173
0.703764,0.512810
0.704181,0.512446
0.704598,0.512080
0.705014,0.511713
0.705431,0.511344
0.705848,0.510973
0.706265,0.510601
0.706681,0.510227
0.707098,0.509852
0.707515,0.509475
0.707931,0.509096
0.708348,0.508716
0.708765,0.508334
0.709181,0.507951
0.709598,0.507566
0.710015,0.507179
0.710432,0.506791
0.710848,0.506401
0.711265,0.506010
0.711682,0.505617
0.712098,0.505222
0.712515,0.504826
0.712932,0.504428
0.713348,0.504029
0.713765,0.503628
0.714182,0.503226
0.714598,0.502821
0.715015,0.502416
0.715432,0.502008
0.715849,0.501600
0.716265,0.501189
0.716682,0.500777
0.717099,0.500363
0.717515,0.499948
0.717932,0.499531
0.718349,0.499113
0.718765,0.498693
0.719182,0.498271
0.719599,0.497848
0.720016,0.497423
0.720432,0.496996
0.720849,0.496568
0.721266,0.496139
0.721682,0.495708
0.722099,0.495275
0.722516,0.494840
0.722932,0.494404
0.723349,0.493967
0.723766,0.493528
0.724182,0.493087
0.724599,0.492645
0.725016,0.492201
0.725433,0.491755
0.725849,0.491308
0.726266,0.490859
0.726683,0.490409
0.727099,0.489957
0.727516,0.489503
0.727933,0.489048
0.728349,0.488592
0.728766,0.488133
0.729183,0.487673
0.729600,0.487212
0.730016,0.486749
0.730433,0.486284
0.730850,0.485818
0.731266,0.485350
0.731683,0.484880
0.732100,0.484409
0.732516,0.483937
0.732933,0.483463
0.733350,0.482987
0.733766,0.482509
0.734183,0.482030
0.734600,0.481550
0.735017,0.481067
0.735433,0.480584
0.735850,0.480098
0.736267,0.479611
0.736683,0.479123
0.737100,0.478632
0.737517,0.478141
0.737933,0.477647
0.738350,0.477152
0.738767,0.476656
0.739184,0.476158
0.739600,0.475658
0.740017,0.475157
0.740434,0.474654
0.740850,0.474149
0.741267,0.473643
0.741684,0.473135
0.742100,0.472626
0.742517,0.472115
0.742934,0.471603
0.743351,0.471089
0.743767,0.470573
0.744184,0.470056
0.744601,0.469537
0.745017,0.469016
0.745434,0.468494
0.745851,0.467971
0.746267,0.467445
0.746684,0.466919
0.747101,0.466390
0.747517,0.465860
0.747934,0.465328
0.748351,0.464795
0.748768,0.464260
0.749184,0.463724
0.749601,0.463186
0.750018,0.462647
0.750434,0.462105
0.750851,0.461563
0.751268,0.461018
0.751684,0.460472
0.752101,0.459925
0.752518,0.459376
0.752935,0.458825
0.753351,0.458272
0.753768,0.457719
0.754185,0.457163
0.754601,0.456606
0.755018,0.456047
0.755435,0.455487
0.755851,0.454925
0.756268,0.454361
0.756685,0.453796
0.757101,0.453230
0.757518,0.452661
0.757935,0.452092
0.758352,0.451520
0.758768,0.450947
0.759185,0.450372
0.759602,0.449796
0.760018,0.449218
0.760435,0.448639
0.760852,0.448058
0.761268,0.447475
0.761685,0.446891
0.762102,0.446305
0.762519,0.445718
0.762935,0.445129
0.763352,0.444538
0.763769,0.443946
0.764185,0.443352
0.764602,0.442757
0.765019,0.442160
0.765435,0.441562
0.765852,0.440961
0.766269,0.440360
0.766685,0.439756
0.767102,0.439151
0.767519,0.438545
0.767936,0.437937
0.768352,0.437327
0.768769,0.436716
0.769186,0.436103
0.769602,0.435488
0.770019,0.434872
0.770436,0.434255
0.770852,0.433635
0.771269,0.433014
0.771686,0.432392
0.772103,0.431768
0.772519,0.431142
0.772936,0.430515
0.773353,0.429886
0.773769,0.429256
0.774186,0.428624
0.774603,0.427990
0.775019,0.427355
0.775436,0.426718
0.775853,0.426080
0.776269,0.425440
0.776686,0.424798
0.777103,0.424155
0.777520,0.423510
0.777936,0.422864
0.778353,0.422216
0.778770,0.421566
0.779186,0.420915
0.779603,0.420263
0.780020,0.419608
0.780436,0.418952
0.780853,0.418295
0.781270,0.417636
0.781687,0.416975
0.782103,0.416313
0.782520,0.415649
0.782937,0.414983
0.783353,0.414316
0.783770,0.413647
0.784187,0.412977
0.784603,0.412305
0.785020,0.411632
0.785437,0.410957
0.785854,0.410280
0.786270,0.409602
0.786687,0.408922
0.787104,0.408241
0.787520,0.407558
0.787937,0.406873
0.788354,0.406187
0.788770,0.405499
0.789187,0.404810
0.789604,0.404119
0.790020,0.403426
0.790437,0.402732
0.790854,0.402036
0.791271,0.401339
0.791687,0.400640
0.792104,0.399939
0.792521,0.399237
0.792937,0.398533
0.793354,0.397828
0.793771,0.397121
0.794187,0.396413
0.794604,0.395703
0.795021,0.394991
0.795438,0.394278
0.795854,0.393563
0.796271,0.392846
0.796688,0.392128
0.797104,0.391408
0.797521,0.390687
0.797938,0.389964
0.798354,0.389240
0.798771,0.388514
0.799188,0.387786
0.799604,0.387057
0.800021,0.386326
0.800438,0.385594
0.800855,0.384860
0.801271,0.384124
0.801688,0.383387
0.802105,0.382648
0.802521,0.381908
0.802938,0.381166
0.803355,0.380422
0.803771,0.379677
0.804188,0.378930
0.804605,0.378182
0.805022,0.377432
0.805438,0.376680
0.805855,0.375927
0.806272,0.375172
0.806688,0.374416
0.807105,0.373658
0.807522,0.372899
0.807938,0.372137
0.808355,0.371375
0.808772,0.370610
0.809188,0.369845
0.809605,0.369077
0.810022,0.368308
0.810439,0.367537
0.810855,0.366765
0.811272,0.365991
0.811689,0.365216
0.812105,0.364439
0.812522,0.363660
0.812939,0.362880
0.813355,0.362098
0.813772,0.361315
0.814189,0.360530
0.814606,0.359743
0.815022,0.358955
0.815439,0.358165
0.815856,0.357374
0.816272,0.356581
0.816689,0.355786
0.817106,0.354990
0.817522,0.354192
0.817939,0.353393
0.818356,0.352592
0.818772,0.351789
0.819189,0.350985
0.819606,0.350179
0.820023,0.349372
0.820439,0.348563
0.820856,0.347753
0.821273,0.346940
0.821689,0.346127
0.822106,0.345311
0.822523,0.344495
0.822939,0.343676
0.823356,0.342856
0.823773,0.342034
0.824190,0.341211
0.824606,0.340386
0.825023,0.339560
0.825440,0.338732
0.825856,0.337902
0.826273,0.337071
0.826690,0.336238
0.827106,0.335404
0.827523,0.334568
0.827940,0.333730
0.828357,0.332891
0.828773,0.332050
0.829190,0.331208
0.829607,0.330364
0.830023,0.329518
0.830440,0.328671
0.830857,0.327822
0.831273,0.326972
0.831690,0.326120
0.832107,0.325266
0.832523,0.324411
0.832940,0.323554
0.833357,0.322696
0.833774,0.321836
0.834190,0.320975
0.834607,0.320111
0.835024,0.319247
0.835440,0.318380
0.835857,0.317513
0.836274,0.316643
0.836690,0.315772
0.837107,0.314899
0.837524,0.314025
0.837941,0.313149
0.838357,0.312272
0.838774,0.311393
0.839191,0.310512
0.839607,0.309630
0.840024,0.308746
0.840441,0.307861
0.840857,0.306974
0.841274,0.306085
0.841691,0.305195
0.842107,0.304303
0.842524,0.303410
0.842941,0.302515
0.843358,0.301618
0.843774,0.300720
0.844191,0.299820
0.844608,0.298919
0.845024,0.298016
0.845441,0.297111
0.845858,0.296205
0.846274,0.295297
0.846691,0.294388
0.847108,0.293477
0.847525,0.292564
0.847941,0.291650
0.848358,0.290735
0.848775,0.289817
0.849191,0.288898
0.849608,0.287978
0.850025,0.287056
0.850441,0.286132
0.850858,0.285207
0.851275,0.284280
0.851691,0.283352
0.852108,0.282422
0.852525,0.281490
0.852942,0.280557
0.853358,0.279622
0.853775,0.278686
0.854192,0.277747
0.854608,0.276808
0.855025,0.275867
0.855442,0.274924
0.855858,0.273979
0.856275,0.273033
0.856692,0.272086
0.857109,0.271137
0.857525,0.270186
0.857942,0.269234
0.858359,0.268280
0.858775,0.267324
0.859192,0.266367
0.859609,0.265408
0.860025,0.264448
0.860442,0.263486
0.860859,0.262523
0.861275,0.261557
0.861692,0.260591
0.862109,0.259622
0.862526,0.258653
0.862942,0.257681
0.863359,0.256708
0.863776,0.255733
0.864192,0.254757
0.864609,0.253779
0.865026,0.252800
0.865442,0.251819
0.865859,0.250836
0.866276,0.249852
0.866693,0.248866
0.867109,0.247879
0.867526,0.246890
0.867943,0.245899
0.868359,0.244907
0.868776,0.243913
0.869193,0.242917
0.869609,0.241921
0.870026,0.240922
0.870443,0.239922
0.870860,0.238920
0.871276,0.237917
0.871693,0.236912
0.872110,0.235905
0.872526,0.234897
0.872943,0.233887
0.873360,0.232876
0.873776,0.231863
0.874193,0.230849
0.874610,0.229832
0.875026,0.228815
0.875443,0.227795
0.875860,0.226775
0.876277,0.225752
0.876693,0.224728
0.877110,0.223702
0.877527,0.222675
0.877943,0.221646
0.878360,0.220616
0.878777,0.219584
0.879193,0.218550
0.879610,0.217515
0.880027,0.216478
0.880444,0.215440
0.880860,0.214400
0.881277,0.213358
0.881694,0.212315
0.882110,0.211270
0.882527,0.210224
0.882944,0.209176
0.883360,0.208126
0.883777,0.207075
0.884194,0.206022
0.884610,0.204968
0.885027,0.203912
0.885444,0.202854
0.885861,0.201795
0.886277,0.200734
0.886694,0.199672
0.887111,0.198608
0.887527,0.197543
0.887944,0.196475
0.888361,0.195407
0.888777,0.194336
0.889194,0.193265
0.889611,0.192191
0.890028,0.191116
0.890444,0.190039
0.890861,0.188961
0.891278,0.187881
0.891694,0.186800
0.892111,0.185717
0.892528,0.184632
0.892944,0.183546
0.893361,0.182458
0.893778,0.181369
0.894194,0.180278
0.894611,0.179185
0.895028,0.178091
0.895445,0.176995
0.895861,0.175898
0.896278,0.174799
0.896695,0.173698
0.897111,0.172596
0.897528,0.171492
0.897945,0.170387
0.898361,0.169280
0.898778,0.168171
0.899195,0.167061
0.899612,0.165949
0.900028,0.164836
0.900445,0.163721
0.900862,0.162605
0.901278,0.161487
0.901695,0.160367
0.902112,0.159246
0.902528,0.158123
0.902945,0.156998
0.903362,0.155872
0.903778,0.154744
0.904195,0.153615
0.904612,0.152484
0.905029,0.151352
0.905445,0.150218
0.905862,0.149082
0.906279,0.147945
0.906695,0.146806
0.907112,0.145666
0.907529,0.144524
0.907945,0.143380
0.908362,0.142235
0.908779,0.141088
0.909196,0.139940
0.909612,0.138790
0.910029,0.137638
0.910446,0.136485
0.910862,0.135330
0.911279,0.134174
0.911696,0.133016
0.912112,0.131856
0.912529,0.130695
0.912946,0.129532
0.913363,0.128368
0.913779,0.127202
0.914196,0.126035
0.914613,0.124866
0.915029,0.123695
0.915446,0.122523
0.915863,0.121349
0.916279,0.120173
0.916696,0.118996
0.917113,0.117818
0.917529,0.116637
0.917946,0.115455
0.918363,0.114272
0.918780,0.113087
0.919196,0.111900
0.919613,0.110712
0.920030,0.109522
0.920446,0.108331
0.920863,0.107138
0.921280,0.105943
0.921696,0.104747
0.922113,0.103549
0.922530,0.102350
0.922947,0.101149
0.923363,0.099946
0.923780,0.098742
0.924197,0.097536
0.924613,0.096329
0.925030,0.095120
0.925447,0.093909
0.925863,0.092697
0.926280,0.091484
0.926697,0.090268
0.927113,0.089051
0.927530,0.087833
0.927947,0.086613
0.928364,0.085391
0.928780,0.084168
0.929197,0.082943
0.929614,0.081716
0.930030,0.080488
0.930447,0.079259
0.930864,0.078027
0.931280,0.076795
0.931697,0.075560
0.932114,0.074324
0.932531,0.073086
0.932947,0.071847
0.933364,0.070606
0.933781,0.069364
0.934197,0.068120
0.934614,0.066874
0.935031,0.065627
0.935447,0.064378
0.935864,0.063128
0.936281,0.061876
0.936697,0.060622
0.937114,0.059367
0.937531,0.058110
0.937948,0.056852
0.938364,0.055592
0.938781,0.054331
0.939198,0.053067
0.939614,0.051803
0.940031,0.050536
0.940448,0.049269
0.940864,0.047999
0.941281,0.046728
0.941698,0.045455
0.942115,0.044181
0.942531,0.042905
0.942948,0.041628
0.943365,0.040348
0.943781,0.039068
0.944198,0.037786
0.944615,0.036502
0.945031,0.035216
0.945448,0.033929
0.945865,0.032641
0.946281,0.031350
0.946698,0.030059
0.947115,0.028765
0.947532,0.027470
0.947948,0.026173
0.948365,0.024875
0.948782,0.023575
0.949198,0.022274
0.949615,0.020971
0.950032,0.019667
0.950448,0.018360
0.950865,0.017053
0.951282,0.015743
0.951699,0.014432
0.952115,0.013120
0.952532,0.011806
0.952949,0.010490
0.953365,0.010000
0.953782,0.011316
0.954199,0.012630
0.954615,0.013942
0.955032,0.015253
0.955449,0.016563
0.955866,0.017870
0.956282,0.019177
0.956699,0.020481
0.957116,0.021784
0.957532,0.023086
0.957949,0.024385
0.958366,0.025684
0.958782,0.026980
0.959199,0.028275
0.959616,0.029569
0.960032,0.030860
0.960449,0.032151
0.960866,0.033439
0.961283,0.034726
0.961699,0.036012
0.962116,0.037296
0.962533,0.038578
0.962949,0.039859
0.963366,0.041138
0.963783,0.042415
0.964199,0.043691
0.964616,0.044965
0.965033,0.046238
0.965450,0.047509
0.965866,0.048779
0.966283,0.050047
0.966700,0.051313
0.967116,0.052578
0.967533,0.053841
0.967950,0.055102
0.968366,0.056362
0.968783,0.057621
0.969200,0.058877
0.969616,0.060132
0.970033,0.061386
0.970450,0.062638
0.970867,0.063888
0.971283,0.065137
0.971700,0.066384
0.972117,0.067630
0.972533,0.068874
0.972950,0.070116
0.973367,0.071357
0.973783,0.072596
0.974200,0.073834
0.974617,0.075070
0.975034,0.076305
0.975450,0.077537
0.975867,0.078769
0.976284,0.079998
0.976700,0.081226
0.977117,0.082453
0.977534,0.083678
0.977950,0.084901
0.978367,0.086123
0.978784,0.087343
0.979200,0.088561
0.979617,0.089778
0.980034,0.090994
0.980451,0.092207
0.980867,0.093420
0.981284,0.094630
0.981701,0.095839
0.982117,0.097046
0.982534,0.098252
0.982951,0.099456
0.983367,0.100659
0.983784,0.101860
0.984201,0.103059
0.984618,0.104257
0.985034,0.105453
0.985451,0.106648
0.985868,0.107841
0.986284,0.109032
0.986701,0.110222
0.987118,0.111410
0.987534,0.112597
0.987951,0.113782
0.988368,0.114965
0.988784,0.116147
0.989201,0.117328
0.989618,0.118506
0.990035,0.119683
0.990451,0.120859
0.990868,0.122033
0.991285,0.123205
0.991701,0.124376
0.992118,0.125545
0.992535,0.126712
0.992951,0.127878
0.993368,0.129043
0.993785,0.130205
0.994202,0.131366
0.994618,0.132526
0.995035,0.133684
0.995452,0.134840
0.995868,0.135995
0.996285,0.137148
0.996702,0.138300
0.997118,0.139450
0.997535,0.140598
0.997952,0.141745
0.998369,0.142890
0.998785,0.144034
0.999202,0.145176
0.999619,0.146316
1.000035,0.147455
1.000452,0.148592
1.000869,0.149728
1.001285,0.150862
1.001702,0.151994
1.002118,0.153125
1.002535,0.154254
1.002952,0.155382
1.003368,0.156508
1.003785,0.157633
1.004202,0.158756
1.004618,0.159877
1.005035,0.160997
1.005452,0.162115
1.005868,0.163231
1.006285,0.164346
1.006701,0.165459
1.007118,0.166571
1.007535,0.167681
1.007951,0.168790
1.008368,0.169897
1.008785,0.171002
1.009201,0.172106
1.009618,0.173208
1.010035,0.174309
1.010451,0.175408
1.010868,0.176505
1.011284,0.177601
1.011701,0.178695
1.012118,0.179788
1.012534,0.180879
1.012951,0.181968
1.013368,0.183056
1.013784,0.184142
1.014201,0.185227
1.014618,0.186310
1.015034,0.187391
1.015451,0.188471
1.015867,0.189549
1.016284,0.190626
1.016701,0.191701
1.017117,0.192775
1.017534,0.193847
1.017951,0.194917
1.018367,0.195986
1.018784,0.197053
1.019201,0.198118
1.019617,0.199182
1.020034,0.200244
1.020450,0.201305
1.020867,0.202364
1.021284,0.203422
1.021700,0.204478
1.022117,0.205532
1.022534,0.206585
1.022950,0.207636
1.023367,0.208686
1.023784,0.209734
1.024200,0.210780
1.024617,0.211825
1.025033,0.212868
1.025450,0.213910
1.025867,0.214950
1.026283,0.215988
1.026700,0.217025
1.027117,0.218060
1.027533,0.219094
1.027950,0.220126
1.028367,0.221156
1.028783,0.222185
1.029200,0.223212
1.029616,0.224238
1.030033,0.225262
1.030450,0.226285
1.030866,0.227306
1.031283,0.228325
1.031700,0.229343
1.032116,0.230359
1.032533,0.231373
1.032950,0.232386
1.033366,0.233397
1.033783,0.234407
1.034199,0.235415
1.034616,0.236422
1.035033,0.237427
1.035449,0.238430
1.035866,0.239432
1.036283,0.240432
1.036699,0.241431
1.037116,0.242428
1.037533,0.243423
1.037949,0.244417
1.038366,0.245409
1.038782,0.246400
1.039199,0.247389
1.039616,0.248376
1.040032,0.249362
1.040449,0.250346
1.040866,0.251329
1.041282,0.252310
1.041699,0.253289
1.042116,0.254267
1.042532,0.255243
1.042949,0.256218
1.043365,0.257191
1.043782,0.258163
1.044199,0.259132
1.044615,0.260101
1.045032,0.261067
1.045449,0.262033
1.045865,0.262996
1.046282,0.263958
1.046699,0.264918
1.047115,0.265877
1.047532,0.266834
1.047948,0.267790
1.048365,0.268744
1.048782,0.269696
1.049198,0.270647
1.049615,0.271596
1.050032,0.272544
1.050448,0.273490
1.050865,0.274434
1.051282,0.275377
1.051698,0.276318
1.052115,0.277258
1.052531,0.278196
1.052948,0.279132
1.053365,0.280067
1.053781,0.281000
1.054198,0.281932
1.054615,0.282862
1.055031,0.283790
1.055448,0.284717
1.055865,0.285642
1.056281,0.286566
1.056698,0.287488
1.057114,0.288409
1.057531,0.289327
1.057948,0.290245
1.058364,0.291160
1.058781,0.292075
1.059198,0.292987
1.059614,0.293898
1.060031,0.294807
1.060448,0.295715
1.060864,0.296621
1.061281,0.297526
1.061697,0.298429
1.062114,0.299330
1.062531,0.300230
1.062947,0.301128
1.063364,0.302025
1.063781,0.302920
1.064197,0.303813
1.064614,0.304705
1.065031,0.305595
1.065447,0.306484
1.065864,0.307371
1.066280,0.308256
1.066697,0.309140
1.067114,0.310022
1.067530,0.310903
1.067947,0.311782
1.068364,0.312659
1.068780,0.313535
1.069197,0.314409
1.069614,0.315282
1.070030,0.316153
1.070447,0.317023
1.070863,0.317890
1.071280,0.318757
1.071697,0.319622
1.072113,0.320485
1.072530,0.321346
1.072947,0.322206
1.073363,0.323064
1.073780,0.323921
1.074197,0.324776
1.074613,0.325630
1.075030,0.326482
1.075446,0.327332
1.075863,0.328181
1.076280,0.329028
1.076696,0.329874
1.077113,0.330718
1.077530,0.331560
1.077946,0.332401
1.078363,0.333240
1.078780,0.334078
1.079196,0.334914
1.079613,0.335748
1.080029,0.336581
1.080446,0.337412
1.080863,0.338242
1.081279,0.339070
1.081696,0.339896
1.082113,0.340721
1.082529,0.341544
1.082946,0.342366
1.083363,0.343186
